PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANNO;MES;D01;V01;D02;V02;D03;V03;D04;V04;D05;V05;D06;V06;D07;V07;D08;V08;D09;V09;D10;V10;D11;V11;D12;V12;D13;V13;D14;V14;D15;V15;D16;V16;D17;V17;D18;V18;D19;V19;D20;V20;D21;V21;D22;V22;D23;V23;D24;V24;D25;V25;D26;V26;D27;V27;D28;V28;D29;V29;D30;V30;D31;V31
43;123;5;19;43123005_19_M;2014;6;;N;0.0037;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0037;V;;N;;N;;N;0.003;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0037;V;;N;;N;;N;;N;0.0;N
8;196;1;19;08196001_19_M;2014;6;;N;;N;0.011;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0079;V;;N;;N;0.0091;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0067;V;;N;;N;;N;0.0;N
8;211;3;19;08211003_19_M;2014;6;;N;0.014;V;;N;;N;;N;;N;;N;;N;;N;0.026;V;;N;;N;;N;;N;;N;;N;;N;0.025;V;;N;;N;;N;;N;0.0274;V;;N;;N;;N;;N;;N;;N;;N;0.0;N
8;263;6;19;08263006_19_M;2014;6;;N;0.0116;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0122;V;;N;;N;;N;;N;0.0169;V;;N;;N;;N;;N;0.0389;V;;N;;N;;N;;N;;N;;N;;N;0.0;N
8;274;4;19;08274004_19_M;2014;6;;N;;N;;N;;N;;N;0.0059;V;;N;;N;0.0066;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0026;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
8;282;1;19;08282001_19_M;2014;6;;N;0.0069;V;;N;;N;;N;;N;;N;;N;;N;0.0067;V;;N;;N;;N;;N;;N;0.0049;V;;N;;N;;N;;N;;N;;N;;N;;N;0.004;V;;N;;N;;N;;N;;N;0.0;N
8;307;6;19;08307006_19_M;2014;6;;N;;N;;N;;N;0.0152;V;;N;;N;;N;;N;0.0134;V;;N;;N;;N;;N;;N;;N;;N;0.003;V;;N;;N;;N;;N;;N;;N;0.0032;V;;N;;N;;N;;N;;N;0.0;N
43;171;1;19;43171001_19_M;2014;6;;N;;N;0.0043;V;;N;0.0151;V;;N;;N;;N;;N;;N;;N;0.0036;V;;N;;N;;N;0.0028;V;;N;;N;;N;;N;;N;;N;0.0096;V;;N;;N;;N;;N;;N;;N;;N;0.0;N
8;89;5;19;08089005_19_M;2014;7;;N;0.0018;V;;N;0.0039;V;;N;0.0035;V;;N;0.0026;V;;N;0.0018;V;;N;0.0022;V;;N;0.0018;V;;N;0.0018;V;;N;0.0018;V;;N;0.0018;V;;N;;N;;N;;N;;N;0.0074;V;;N;0.0093;V;;N;0.0018;V;;N
8;169;9;19;08169009_19_M;2014;7;;N;;N;0.002;V;;N;0.0034;V;;N;0.0148;V;;N;0.011;V;;N;0.0096;V;;N;0.0079;V;;N;0.0046;V;;N;0.0051;V;;N;0.0104;V;;N;0.0161;V;;N;0.005;V;;N;;N;0.016;V;;N;0.0064;V;;N;0.0087;V;;N
8;301;4;19;08301004_19_M;2014;7;;N;0.0018;V;;N;0.0026;V;;N;0.004;V;;N;0.0065;V;;N;0.0018;V;;N;0.0039;V;;N;0.0018;V;;N;0.0024;V;;N;0.0022;V;;N;0.0018;V;;N;0.002;V;;N;;N;;N;0.0029;V;;N;0.0018;V;;N;0.0018;V;;N
8;19;28;19;08019028_19_M;2014;7;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.06;V;0.01;V;0.02;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V
8;19;45;19;08019045_19_M;2014;7;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.04;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V
8;19;54;19;08019054_19_M;2014;7;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;;N;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.07;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;;N;;N;;N;;N
8;19;55;19;08019055_19_M;2014;7;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.04;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;;N;0.01;V;;N;0.01;V;;N;0.01;V;;N
8;19;4;19;08019004_19_M;2014;7;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.03;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V
8;19;42;19;08019042_19_M;2014;7;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V
8;19;43;19;08019043_19_M;2014;7;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.07;V;0.01;V;0.02;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V
8;19;44;19;08019044_19_M;2014;7;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.06;V;0.02;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V
8;19;53;19;08019053_19_M;2014;7;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.05;V;0.01;V;0.02;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V
25;51;1;19;25051001_19_M;2014;7;;N;;N;;N;0.0018;V;;N;;N;;N;;N;;N;0.0011;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0019;V;;N;;N;;N;0.0026;V;;N;0.0011;V;;N;;N
8;22;6;19;08022006_19_M;2014;7;;N;0.0014;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0054;V;;N;0.0032;V;;N;;N;;N;;N;;N;;N;;N;0.0029;V;;N
17;22;2;19;17022002_19_M;2014;7;;N;;N;0.0058;V;;N;;N;;N;;N;;N;0.0084;V;;N;;N;;N;;N;;N;0.0013;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0056;V;;N;;N;;N;;N;;N;;N
17;27;2;19;17027002_19_M;2014;7;0.0033;V;;N;;N;;N;;N;;N;0.0023;V;;N;;N;;N;;N;;N;;N;;N;0.0025;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0029;V;;N;;N;;N;;N;;N;0.0042;V
8;54;1;19;08054001_19_M;2014;7;;N;;N;0.0044;V;;N;;N;;N;0.0037;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0046;V;;N;;N;;N;0.0021;V;;N;;N;;N;;N;;N;;N;0.0062;V;;N;;N;;N
43;47;1;19;43047001_19_M;2014;7;0.0014;V;;N;;N;;N;;N;;N;0.0016;V;;N;;N;;N;;N;;N;;N;;N;0.0017;V;;N;;N;;N;;N;;N;0.0011;V;;N;;N;;N;;N;;N;;N;;N;0.0011;V;;N;;N
8;102;5;19;08102005_19_M;2014;7;;N;;N;0.0049;V;;N;;N;;N;;N;;N;0.002;V;;N;;N;;N;;N;;N;;N;;N;0.0024;V;;N;;N;;N;;N;;N;;N;;N;;N;0.0013;V;;N;0.0034;V;;N;;N;;N
25;120;1;19;25120001_19_M;2014;7;;N;0.0032;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0013;V;;N;0.0015;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.005;V;;N;;N;;N;0.0043;V;;N;;N;;N
8;112;3;19;08112003_19_M;2014;7;;N;0.0039;V;;N;;N;;N;;N;0.0153;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.007;V;;N;;N;;N;;N;;N;;N;;N;0.0167;V;;N;;N;;N;;N;;N;0.0167;V
8;125;12;19;08125012_19_M;2014;7;;N;;N;;N;0.0021;V;;N;;N;0.0043;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0091;V;;N;;N;;N;;N;0.0045;V;;N;;N;;N;;N;;N;0.0032;V;;N;;N;;N
8;182;4;19;08182004_19_M;2014;7;;N;0.0031;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0029;V;;N;0.0061;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0037;V;;N;0.0021;V;;N;;N;;N
8;169;8;19;08169008_19_M;2014;7;;N;0.0041;V;;N;;N;;N;;N;;N;;N;0.005;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0071;V;0.0223;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
43;123;5;19;43123005_19_M;2014;7;0.0026;V;;N;;N;;N;;N;;N;;N;0.0014;V;;N;0.0015;V;;N;;N;;N;0.0029;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0037;V;;N;;N;;N;;N;;N;0.002;V
8;196;1;19;08196001_19_M;2014;7;;N;0.0335;V;;N;;N;;N;;N;;N;;N;;N;0.0116;V;;N;;N;;N;0.0122;V;;N;;N;;N;;N;;N;;N;;N;0.0103;V;;N;;N;;N;;N;;N;;N;;N;;N;0.0095;V
8;211;3;19;08211003_19_M;2014;7;0.0033;V;;N;;N;;N;;N;;N;;N;;N;;N;0.0123;V;;N;;N;;N;0.011;V;;N;;N;;N;;N;;N;;N;;N;0.0384;V;;N;;N;;N;;N;;N;;N;;N;;N;0.0109;V
8;263;6;19;08263006_19_M;2014;7;;N;0.0043;V;;N;;N;;N;;N;0.0106;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0152;V;;N;;N;;N;0.011;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
33;36;999;19;33036999_19_M;2014;1;0.0;N;0.0;N;0.0;N;0.00188;V;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.00491;V;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.00123;V;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.00087;V;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.00027;V;0.0;N
33;36;999;19;33036999_19_M;2014;2;0.0;N;0.0;N;0.00057;V;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.0004;V;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.00157;V;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.01264;V;0.0;N;0.0;N;0.0;N;0.00184;V;0.0;;0.0;;0.0;
33;36;999;19;33036999_19_M;2014;5;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.00336;V;0.0;N;0.0;N;0.0;N;0.0;N;0.00374;V;0.0;N;0.0;N;0.0;N;0.00156;V;0.0;N;0.0;N;0.0;N;0.01345;V;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.00047;V;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N
8;89;5;19;08089005_19_M;2014;9;;N;0.0084;V;;N;0.0047;V;;N;0.0065;V;;N;0.0025;V;;N;0.0027;V;;N;0.0062;V;;N;0.0059;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
8;169;9;19;08169009_19_M;2014;9;;N;0.0192;V;;N;0.0129;V;;N;0.0604;V;;N;0.0102;V;;N;0.0208;V;;N;0.0107;V;;N;0.0132;V;;N;;N;;N;;N;;N;0.0163;V;;N;0.0221;V;;N;0.0286;V;;N;0.0178;V;;N;0.0157;V;;N;0.0135;V;0.0;N
8;301;4;19;08301004_19_M;2014;9;;N;0.0067;V;;N;0.0036;V;;N;0.0071;V;;N;0.0032;V;;N;0.0026;V;;N;0.009;V;;N;0.0098;V;;N;;N;;N;;N;;N;0.0026;V;;N;0.0065;V;;N;0.0063;V;;N;0.0038;V;;N;0.0059;V;;N;0.0094;V;0.0;N
8;19;28;19;08019028_19_M;2014;9;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.0102;V;0.02;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.0182;V;0.01;V;0.01;V;0.01;V;0.01;V;0.0;N
8;19;45;19;08019045_19_M;2014;9;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.0157;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.0;N
8;19;54;19;08019054_19_M;2014;9;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.0111;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.02;V;0.01;V;0.01;V;0.01;V;0.01;V;0.0;N
8;19;55;19;08019055_19_M;2014;9;;N;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;;N;;N;0.01;V;0.01;V;0.01;V;0.01;V;0.03;V;0.01;V;0.01;V;0.01;V;0.01;V;0.0;N
8;19;4;19;08019004_19_M;2014;9;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.025;V;0.01;V;0.01;V;0.01;V;0.01;V;0.0;N
8;19;42;19;08019042_19_M;2014;9;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.0263;V;0.02;V;0.01;V;0.01;V;0.02;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.0;N
8;19;43;19;08019043_19_M;2014;9;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.0162;V;0.02;V;0.01;V;0.01;V;0.0227;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.014;V;0.01;V;0.01;V;0.01;V;0.01;V;0.0;N
8;19;44;19;08019044_19_M;2014;9;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.0121;V;0.02;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.0101;V;0.01;V;0.01;V;0.011;V;0.01;V;0.0101;V;0.0131;V;0.01;V;;N;0.01;V;0.01;V;0.0;N
8;19;53;19;08019053_19_M;2014;9;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.02;V;0.01;V;0.01;V;;N;;N;;N;0.01;V;;N;0.01;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.01;V;0.0;N
25;51;1;19;25051001_19_M;2014;9;0.0011;V;;N;;N;;N;;N;;N;;N;;N;0.0011;V;;N;;N;;N;;N;;N;0.0011;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0014;V;;N;;N;;N;0.0014;V;;N;0.0;N
8;22;6;19;08022006_19_M;2014;9;0.0018;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.002;V;;N;;N;;N;;N;;N;;N;;N;0.0;N
17;22;2;19;17022002_19_M;2014;9;0.0025;V;;N;;N;;N;;N;;N;;N;0.0045;V;;N;;N;;N;;N;;N;;N;;N;0.0028;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0125;V;;N;;N;;N;0.0125;V;0.0;N
17;27;2;19;17027002_19_M;2014;9;;N;;N;;N;;N;;N;0.0027;V;;N;0.0031;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0027;V;;N;0.0068;V;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
8;54;1;19;08054001_19_M;2014;9;;N;;N;0.0067;V;;N;;N;;N;;N;;N;;N;;N;;N;0.0082;V;;N;;N;;N;0.0123;V;;N;;N;;N;;N;;N;0.0048;V;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
43;47;1;19;43047001_19_M;2014;9;0.0023;V;;N;;N;;N;;N;;N;;N;;N;0.0034;V;;N;;N;;N;;N;;N;;N;;N;0.0056;V;;N;;N;;N;;N;;N;0.0047;V;;N;;N;;N;;N;;N;0.0044;V;;N;0.0;N
8;102;5;19;08102005_19_M;2014;9;;N;;N;;N;;N;;N;0.0068;V;;N;;N;;N;0.0079;V;;N;;N;;N;;N;;N;;N;;N;;N;0.0049;V;;N;;N;;N;0.0037;V;;N;;N;;N;;N;;N;;N;;N;0.0;N
25;120;1;19;25120001_19_M;2014;9;;N;0.0025;V;;N;;N;;N;;N;;N;0.0017;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0036;V;;N;;N;;N;;N;;N;;N;;N;0.0049;V;;N;;N;;N;0.0029;V;0.0;N
8;112;3;19;08112003_19_M;2014;9;;N;;N;;N;;N;0.0139;V;;N;;N;;N;;N;;N;0.025;V;;N;;N;;N;;N;;N;0.014;V;;N;;N;;N;;N;;N;;N;;N;0.0053;V;;N;;N;;N;0.0459;V;;N;0.0;N
8;125;12;19;08125012_19_M;2014;9;;N;0.0056;V;;N;;N;;N;;N;;N;0.008;V;;N;;N;;N;;N;;N;;N;;N;;N;0.0097;V;;N;;N;;N;;N;;N;0.0043;V;;N;;N;;N;;N;;N;;N;;N;0.0;N
8;182;4;19;08182004_19_M;2014;9;;N;0.0049;V;;N;;N;;N;;N;;N;;N;;N;0.0061;V;;N;;N;;N;;N;;N;0.0037;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0085;V;;N;0.0025;V;0.0;N
8;169;8;19;08169008_19_M;2014;9;0.0181;V;;N;;N;;N;;N;;N;;N;;N;;N;0.0167;V;;N;;N;;N;;N;;N;;N;0.0175;V;;N;;N;;N;;N;0.0144;V;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
43;123;5;19;43123005_19_M;2014;9;0.0026;V;;N;;N;;N;;N;;N;;N;;N;0.0026;V;;N;;N;;N;;N;;N;;N;;N;0.0049;V;;N;;N;;N;;N;0.0037;V;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
8;196;1;19;08196001_19_M;2014;9;;N;0.0252;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0207;V;;N;;N;;N;;N;0.0152;V;;N;;N;;N;;N;0.0113;V;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
8;211;3;19;08211003_19_M;2014;9;;N;0.0114;V;;N;;N;;N;;N;;N;;N;;N;0.0192;V;;N;;N;;N;;N;0.0113;V;;N;;N;;N;;N;;N;;N;0.0171;V;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
8;263;6;19;08263006_19_M;2014;9;0.013;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0249;V;;N;;N;;N;;N;;N;0.014;V;;N;;N;;N;0.017;V;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
43;44;3;19;43044003_19_M;2014;9;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
8;274;4;19;08274004_19_M;2014;9;0.0027;V;;N;;N;;N;;N;;N;;N;;N;0.0036;V;;N;;N;;N;;N;;N;;N;;N;0.0042;V;;N;;N;;N;;N;;N;;N;;N;0.0027;V;;N;;N;;N;0.0123;V;;N;0.0;N
8;282;1;19;08282001_19_M;2014;9;;N;0.002;V;;N;;N;;N;0.0083;V;;N;0.0039;V;;N;;N;;N;;N;;N;;N;;N;;N;0.0064;V;;N;;N;;N;;N;;N;0.0036;V;;N;;N;;N;;N;;N;;N;;N;0.0;N
8;307;6;19;08307006_19_M;2014;9;;N;;N;0.0037;V;;N;;N;;N;;N;0.0043;V;;N;;N;;N;;N;;N;;N;;N;0.0023;V;;N;;N;;N;;N;;N;;N;0.0037;V;;N;;N;;N;;N;;N;0.0037;V;;N;0.0;N
43;171;1;19;43171001_19_M;2014;9;;N;;N;0.0031;V;;N;;N;;N;;N;;N;0.0036;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0022;V;;N;;N;;N;;N;;N;;N;0.0047;V;;N;;N;;N;0.0025;V;0.0;N
8;89;5;19;08089005_19_M;2014;10;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0065;V;;N;0.0086;V;;N;0.0053;V;;N;0.0027;V;;N;0.0102;V;;N;0.0061;V;;N;0.0063;V;;N
8;169;9;19;08169009_19_M;2014;10;;N;0.0187;V;;N;0.0193;V;;N;0.0146;V;;N;0.0221;V;;N;0.0203;V;;N;0.0363;V;;N;;N;;N;;N;;N;0.0598;V;;N;0.0291;V;;N;0.0018;V;;N;0.0535;V;;N;0.0403;V;;N;0.0269;V;;N;0.0377;V;;N
8;301;4;19;08301004_19_M;2014;10;;N;0.0052;V;;N;0.0042;V;;N;0.0193;V;;N;0.0043;V;;N;0.0056;V;;N;0.013;V;;N;;N;;N;;N;;N;0.0075;V;;N;0.004;V;;N;0.0094;V;;N;0.0069;V;;N;0.0128;V;;N;0.0045;V;;N;0.0019;V;;N
8;19;28;19;08019028_19_M;2014;10;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.0109;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.0104;V;0.0145;V;0.0175;V;0.01;V;0.021;V;0.0187;V;0.01;V;0.01;V;0.0198;V;0.0147;V;0.01;V;0.01;V;0.01;V;0.01;V;0.0129;V;0.015;V
8;19;45;19;08019045_19_M;2014;10;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.0143;V;0.0154;V;0.01;V;0.0142;V;0.0168;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.0112;V
8;19;54;19;08019054_19_M;2014;10;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.0129;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.0152;V
8;19;55;19;08019055_19_M;2014;10;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.0122;V;0.0122;V;0.0106;V;0.01;V;0.0169;V;0.0115;V;0.01;V;0.01;V;;N;;N;;N;;N;0.01;V;0.01;V;0.01;V;0.0137;V
8;19;4;19;08019004_19_M;2014;10;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.0157;V;0.01;V;0.01;V;0.01;V;0.0123;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.0116;V;0.0134;V
8;19;42;19;08019042_19_M;2014;10;0.0107;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.0109;V;0.01;V;0.0168;V;0.0251;V;0.0242;V;0.01;V;0.0194;V;0.0178;V;0.01;V;0.01;V;0.01;V;0.0139;V;0.01;V;0.01;V;0.01;V;0.01;V;0.0129;V;0.0128;V
8;19;43;19;08019043_19_M;2014;10;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.0112;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.0111;V;0.0163;V;0.0209;V;0.01;V;0.0184;V;0.0215;V;0.01;V;0.01;V;0.0193;V;0.0135;V;0.01;V;0.01;V;0.01;V;0.01;V;0.0114;V;0.0142;V
8;19;44;19;08019044_19_M;2014;10;;N;;N;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;0.0105;V;0.01;V;0.01;V;0.01;V;;N;0.01;V;0.0173;V;0.0129;V;0.01;V;0.02;V;0.0116;V;0.01;V;0.01;V;0.015;V;0.0102;V;0.01;V;0.01;V;0.01;V;0.01;V;0.0112;V;0.0135;V
8;19;53;19;08019053_19_M;2014;10;0.01;V;0.01;V;0.01;V;0.01;V;0.01;V;;N;0.01;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
25;51;1;19;25051001_19_M;2014;10;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0018;V;;N;0.0011;V;;N;;N;;N;;N;;N;;N;;N;0.0014;V;;N;;N;;N
